actual_claims,predicted_claims,actual_payout,predicted_payout
0.0,192.17583,0.0,25144.246
0.0,198.52965,0.0,35429.664
0.0,151.45976,0.0,39464.598
0.0,157.36374,0.0,38443.984
208.00000000000003,165.68227,20836.25,42423.09
0.0,209.4008,0.0,33660.63
0.0,179.66534,0.0,30161.525
0.0,182.70345,0.0,23919.486
0.0,191.14107,0.0,33817.69
0.0,148.31146,0.0,38413.613
208.00000000000003,154.23425,20836.25,38232.754
0.0,162.7741,0.0,41628.863
0.0,205.26859,0.0,32865.1
0.0,172.89165,0.0,29789.545
0.0,177.31741,0.0,23301.91
104.00000000000001,185.48326,15510.100000000002,32502.934
208.00000000000003,139.4142,20836.25,36802.14
0.0,146.98703,0.0,38206.938
0.0,152.49373,0.0,39737.555
0.0,197.37091,0.0,32453.59
0.0,161.12115,0.0,28082.951
104.00000000000001,166.63376,15510.100000000002,22263.7
104.00000000000001,176.7212,15088.090000000002,32270.531
0.0,145.84726,0.0,38247.99
0.0,150.80356,0.0,38383.5
0.0,163.11871,0.0,41028.18
0.0,200.53372,0.0,31359.229
104.00000000000001,162.46822,15510.100000000002,27321.158
104.00000000000001,170.51433,15088.090000000002,21058.393
104.00000000000001,176.74751,16067.419999999998,28587.133
0.0,140.48581,0.0,36116.3
0.0,145.01248,0.0,38296.44
0.0,154.39767,0.0,38703.465
104.00000000000001,190.23141,15510.100000000002,30673.035
104.00000000000001,151.04085,15088.090000000002,25329.564
104.00000000000001,162.68823,16067.419999999998,19658.887
104.00000000000001,167.52917,15306.470000000001,26688.021
0.0,136.1383,0.0,36287.184
0.0,142.86,0.0,38658.89
104.00000000000001,144.19609,15510.100000000002,40040.637
104.00000000000001,187.43161,15088.090000000002,32712.488
104.00000000000001,159.1687,16067.419999999998,23602.314
104.00000000000001,164.66974,15306.470000000001,20275.207
0.0,170.70401,0.0,32140.227
0.0,119.67791,0.0,34427.625
104.00000000000001,126.97903,15510.100000000002,36794.934
104.00000000000001,123.52213,15088.090000000002,39039.016
104.00000000000001,169.30083,16067.419999999998,33924.215
104.00000000000001,156.77603,15306.470000000001,25043.49
0.0,153.1763,0.0,21339.172
0.0,159.09666,0.0,36654.51
104.00000000000001,101.205734,15510.100000000002,31372.152
104.00000000000001,108.644295,15088.090000000002,33976.99
104.00000000000001,105.90473,16067.419999999998,35718.703
104.00000000000001,148.3765,15306.470000000001,33506.113
0.0,139.8609,0.0,27382.945
0.0,132.47684,0.0,21297.83
104.00000000000001,139.95921,14941.02,35540.863
104.00000000000001,90.72299,15088.090000000002,28148.36
104.00000000000001,92.595474,16067.419999999998,29531.021
104.00000000000001,96.39554,15306.470000000001,30502.148
0.0,127.05641,0.0,31076.883
0.0,118.72736,0.0,27925.418
104.00000000000001,110.20986,14941.02,20634.268
0.0,119.271095,0.0,28407.273
104.00000000000001,87.68003,16067.419999999998,25522.725
104.00000000000001,82.47917,15306.470000000001,25259.873
0.0,92.475334,0.0,25897.77
0.0,112.231,0.0,27837.625
104.00000000000001,102.18049,14941.02,26196.287
0.0,94.53864,0.0,19430.826
0.0,104.260155,0.0,20824.383
104.00000000000001,88.06216,15306.470000000001,22928.752
0.0,76.51042,0.0,21620.648
0.0,90.55317,0.0,23239.266
104.00000000000001,102.756714,14941.02,24562.986
0.0,91.4435,0.0,23494.545
0.0,85.66657,0.0,18541.271
0.0,95.88127,0.0,14660.939
0.0,91.57331,0.0,21677.984
0.0,74.44218,0.0,19524.84
104.00000000000001,92.08225,14941.02,21935.553
0.0,97.61624,0.0,21826.686
0.0,85.962494,0.0,20752.709
0.0,81.453354,0.0,17347.63
104.00000000000001,91.13625,15857.979999999998,9721.973
0.0,80.25103,0.0,19440.438
104.00000000000001,61.811733,14941.02,16444.988
0.0,73.32082,0.0,17601.031
0.0,79.451294,0.0,20043.928
0.0,74.33117,0.0,18437.729
104.00000000000001,67.18997,15857.979999999998,15894.87
104.00000000000001,80.51494,16264.980000000001,10088.531
104.00000000000001,69.80816,14941.02,18568.312
0.0,52.466576,0.0,14418.983
0.0,58.853134,0.0,16423.793
0.0,68.62416,0.0,20202.645
104.00000000000001,71.203156,15857.979999999998,19438.553
104.00000000000001,60.432964,16264.980000000001,15571.511
0.0,76.26378,0.0,14049.534
0.0,62.270187,0.0,16648.979
0.0,42.891163,0.0,11582.847
0.0,49.05514,0.0,13097.1
104.00000000000001,59.951187,15857.979999999998,17831.14
104.00000000000001,56.764988,16264.980000000001,18562.0
0.0,48.839775,0.0,14722.21
104.00000000000001,68.71398,16345.49,12867.988
0.0,56.675148,0.0,14103.62
0.0,37.606686,0.0,9734.836
104.00000000000001,41.953262,15857.979999999998,11836.517
104.00000000000001,53.091423,16264.980000000001,16811.617
0.0,48.0597,0.0,17572.477
104.00000000000001,42.60009,16345.49,14111.962
104.00000000000001,63.257336,15172.2,11185.466
0.0,50.99332,0.0,11978.43
104.00000000000001,32.965206,15857.979999999998,8920.587
104.00000000000001,34.388466,16264.980000000001,11058.517
0.0,47.903122,0.0,16348.808
104.00000000000001,40.11743,16345.49,16151.367
104.00000000000001,37.400337,15172.2,13698.126
104.00000000000001,58.97841,15174.74,9888.999
104.00000000000001,46.782593,15857.979999999998,10627.81
104.00000000000001,30.314848,16264.980000000001,8977.27
0.0,30.406767,0.0,11776.093
104.00000000000001,44.87572,16345.49,16757.215
104.00000000000001,36.918224,15172.2,15864.43
104.00000000000001,35.72352,15174.74,14137.126
0.0,56.49047,0.0,8939.009
104.00000000000001,46.856316,16264.980000000001,10456.502
0.0,28.414438,0.0,8852.897
104.00000000000001,30.005705,16345.49,11117.833
104.00000000000001,44.94682,15172.2,15875.841
104.00000000000001,32.51575,15174.74,14424.54
0.0,33.623695,0.0,14265.531
0.0,55.922222,0.0,7073.449
0.0,48.047977,0.0,11192.354
104.00000000000001,25.704683,16345.49,7849.1787
104.00000000000001,28.242113,15172.2,9620.556
104.00000000000001,42.839485,15174.74,14657.882
0.0,32.381813,0.0,13844.655
0.0,32.10372,0.0,14460.614
0.0,55.19176,0.0,7640.118
104.00000000000001,45.039387,16345.49,11320.01
104.00000000000001,22.311045,15172.2,6515.753
104.00000000000001,22.71834,15174.74,8630.95
0.0,37.958355,0.0,14818.411
0.0,33.990803,0.0,15502.953
0.0,30.366127,0.0,14679.251
0.0,54.387836,0.0,10486.961
104.00000000000001,46.523735,15172.2,11581.391
104.00000000000001,22.368525,15174.74,5978.111
0.0,25.494904,0.0,8157.9155
0.0,39.670914,0.0,13548.937
0.0,30.949402,0.0,16053.3125
0.0,29.394386,0.0,14879.837
104.00000000000001,55.082943,15000.15,9729.363
104.00000000000001,50.96014,15174.74,12190.042
0.0,25.55434,0.0,5885.849
0.0,31.769024,0.0,7713.05
0.0,43.79291,0.0,12142.903
0.0,29.283915,0.0,15314.708
104.00000000000001,30.196838,15000.15,14501.175
0.0,56.260994,0.0,7709.427
0.0,56.381065,0.0,12662.268
0.0,29.562988,0.0,5980.8027
0.0,38.049637,0.0,7323.5405
0.0,48.04912,0.0,10681.134
104.00000000000001,28.547533,15000.15,13601.041
0.0,31.746225,0.0,13763.103
104.00000000000001,57.654316,13981.539999999999,5535.773
0.0,57.6239,0.0,12198.086
0.0,32.924072,0.0,6190.7397
0.0,39.082985,0.0,7329.1846
104.00000000000001,48.20754,15000.15,10627.292
0.0,28.904242,0.0,12105.968
104.00000000000001,32.662598,13981.539999999999,12651.604
0.0,58.02424,0.0,4304.2554
0.0,56.413837,0.0,11307.97
0.0,34.073154,0.0,7026.533
104.00000000000001,36.50066,15000.15,8088.1943
0.0,47.090683,0.0,11408.136
104.00000000000001,29.341654,13981.539999999999,10755.901
0.0,33.280205,0.0,12116.725
104.00000000000001,57.64882,14135.86,4073.69
0.0,50.1,0.0,10977.033
104.00000000000001,29.36148,15000.15,7635.483
0.0,27.14397,0.0,8392.372
104.00000000000001,42.168552,13981.539999999999,13279.296
0.0,31.884377,0.0,11911.678
104.00000000000001,32.229065,14135.86,12582.161
0.0,56.578625,0.0,8152.25
104.00000000000001,41.47831,15000.15,11037.684
0.0,22.58956,0.0,7166.0264
104.00000000000001,17.373156,13981.539999999999,8175.794
0.0,37.06553,0.0,14835.321
104.00000000000001,33.126762,14135.86,14862.504
0.0,29.748974,0.0,13550.375
104.00000000000001,54.43901,14621.79,13207.211
0.0,40.99364,0.0,11274.984
104.00000000000001,21.519312,13981.539999999999,6584.1724
0.0,20.178267,0.0,8302.67
104.00000000000001,38.419758,14135.86,14373.042
0.0,30.667448,0.0,16902.402
104.00000000000001,29.006802,14621.79,14769.329
0.0,54.410862,0.0,12639.699
104.00000000000001,41.214714,13981.539999999999,11045.615
0.0,23.262318,0.0,7046.078
104.00000000000001,23.028454,14135.86,8718.473
0.0,39.968338,0.0,14955.677
104.00000000000001,30.151419,14621.79,17564.559
0.0,29.65134,0.0,14870.313
0.0,54.62296,0.0,11282.27
